,ACKR,AFGH,AIRT,AKIT,AMAL,AMST,ANAT,AUCD,AUSS,AUST,BASS,BEAG,BELS,BERD,BMAL,BMD,BORD,BORT,BORZ,BOST,BOUV,BOX,BRIA,BRIT,BRTR,BRUS,BULD,BULM,BULT,CAIR,CANE,CARD,CCRT,CHIH,CHIN,CHOW,CKCS,COLL,COTO,CRES,DACH,DALM,DANE,DDBX,DEER,DOBP,ECKR,ESET,ESSP,FBUL,FCR,FIEL,GOLD,GORD,GPYR,GREY,GSD,GSHP,GSMD,GSNZ,GWHP,HUSK,ICES,IRIT,ITGY,IWOF,JACK,KEES,KUVZ,LAB,LEON,MAST,MPIN,MPOO,MSNZ,NEWF,NORF,NOWT,NSDT,OES,OTTR,PAPI,PARS,PEMB,POM,PTWD,PUG,PUMI,RHOD,ROTT,SAMO,SCOT,SCWT,SHIB,SHIH,SKIP,SPIN,SSHP,SSNZ,STAF,STBD,TIBM,TIBT,TPOO,VIZS,VPIN,WEIM,WFOX,WHIP,WHWT,YORK
OTTR,0.841839835,0.84006128,0.817211697,0.818100076,0.836067703,0.873157483,0.87818848,0.871284134,0.875223517,0.859389609,0.86019694,0.885596627,0.847348052,0.846713673,0.881365085,0.832644636,0.872987411,0.836577089,0.854309306,0.853473841,0.863775351,0.759864569,0.857598828,0.876568227,0.844901495,0.855020899,0.816634253,0.834808855,0.787476642,0.869990352,0.885425922,0.867389246,0.857322833,0.892164836,0.83197149,0.814934709,0.827503049,0.816092089,0.848437039,0.868546867,0.887113518,0.862286397,0.864792714,0.830759801,0.819122196,0.841222274,0.859765942,0.862150566,0.848580842,0.846548834,0.83734205,0.829803524,0.850726725,0.881054783,0.855290512,0.849116317,0.835263316,0.880566044,0.812241869,0.871315814,0.89176469,0.82954329,0.85342322,0.815038271,0.852187243,0.823556574,0.891282918,0.853819955,0.876177143,0.875097059,0.845090047,0.842247013,0.857360646,0.879876813,0.820373479,0.875648418,0.821388363,0.831839713,0.855530809,0.858472385,1,0.87654931,0.885592461,0.85174976,0.877272691,0.86114513,0.816353474,0.877210192,0.860858638,0.840327413,0.846020818,0.84128324,0.836790623,0.829656795,0.842541879,0.862900425,0.870314829,0.832039077,0.863062124,0.842870456,0.846912577,0.86790897,0.860142179,0.884094614,0.866480192,0.892588553,0.837038975,0.828562475,0.84303856,0.841898139,0.87664913
PAPI,0.887826185,0.883688811,0.856688081,0.863319397,0.88292368,0.927261027,0.929501975,0.921913352,0.924308335,0.907566673,0.888696435,0.903243702,0.896614756,0.890787374,0.936526055,0.879101706,0.92125389,0.878151773,0.900790825,0.905585731,0.913470008,0.803463238,0.9037167,0.92415745,0.891038113,0.910407841,0.862580715,0.883546854,0.828198258,0.92164091,0.939422592,0.916361366,0.906088613,0.949548438,0.876492472,0.858469286,0.871645924,0.852221613,0.898744321,0.91887068,0.936807845,0.911252375,0.91320565,0.871959971,0.858866869,0.884239968,0.9067618,0.908432073,0.891811768,0.896966734,0.879544919,0.872591908,0.898025016,0.928522175,0.899639272,0.894074756,0.878627123,0.929808368,0.852172942,0.918417205,0.938960423,0.875230035,0.905449167,0.855249673,0.902452117,0.865570299,0.946757574,0.905500027,0.9284416,0.928050949,0.889749155,0.887368055,0.909099981,0.930547602,0.864363798,0.925357808,0.862535774,0.872326596,0.90301914,0.904491217,0.87654931,1,0.941263939,0.89783867,0.934130241,0.909406581,0.867125308,0.929095467,0.909241562,0.885329966,0.894856884,0.884573496,0.88387219,0.876424517,0.891936038,0.919235965,0.915827895,0.873367657,0.915032804,0.895643166,0.891523016,0.920203086,0.910829595,0.937741585,0.91528017,0.949528029,0.880547149,0.873509462,0.889814407,0.887894196,0.927618625
PARS,0.899658755,0.893485424,0.873574398,0.871390143,0.892246704,0.951760922,0.940254405,0.935703029,0.938018057,0.924844428,0.899624496,0.914690981,0.903961773,0.90162584,0.94601316,0.889377019,0.933309263,0.913353875,0.912291538,0.927645897,0.926369255,0.819796666,0.91501882,0.93492914,0.903132808,0.91383315,0.886126105,0.900423524,0.849771978,0.936848432,0.955126469,0.930701118,0.918039267,0.96046426,0.882845153,0.867546612,0.877941083,0.862975706,0.911398089,0.93192361,0.947645822,0.921814942,0.930305004,0.892054723,0.872470482,0.894051125,0.917879413,0.920606068,0.902196035,0.91688895,0.890608678,0.881251308,0.908496971,0.940305715,0.905844807,0.910617375,0.890583828,0.940884665,0.86216464,0.930535461,0.952959332,0.883676049,0.911415688,0.871833869,0.914726153,0.881613052,0.992555568,0.913209412,0.941306329,0.941029088,0.902123851,0.903157349,0.919904389,0.941293637,0.872462674,0.935672135,0.878583536,0.892308334,0.918527389,0.920431735,0.885592461,0.941263939,1,0.910517706,0.941918428,0.920520362,0.868852552,0.941119238,0.924343742,0.896397628,0.904960141,0.898694468,0.90160893,0.886269542,0.895293939,0.927020569,0.929241908,0.883471143,0.929795757,0.920078103,0.903072893,0.93061162,0.92425714,0.950123325,0.92694247,0.958902172,0.889701987,0.919932834,0.904364553,0.898909255,0.944715845
PEMB,0.862547866,0.855886589,0.837124663,0.83917506,0.85571425,0.90185933,0.898784099,0.897565552,0.904109198,0.880072684,0.86506123,0.87786243,0.870691186,0.87393129,0.909076063,0.851817276,0.902062307,0.855881473,0.876422092,0.880552964,0.886614973,0.783171821,0.876876814,0.894942578,0.86576957,0.874381894,0.843692823,0.857710791,0.811590067,0.895467756,0.907832695,0.918038711,0.876589218,0.915947068,0.84762516,0.833976025,0.843711115,0.854181195,0.867699425,0.888554176,0.905725869,0.883406511,0.886266452,0.85326194,0.840837388,0.859527276,0.880959936,0.882607786,0.86450026,0.872514047,0.856623579,0.84449657,0.870734515,0.899629974,0.872363179,0.8729613,0.854742367,0.899201395,0.832227516,0.889795942,0.910015,0.850509639,0.878000376,0.834785674,0.874465337,0.846421617,0.917514192,0.876819712,0.898635858,0.901834997,0.864466064,0.864579561,0.878931179,0.900616231,0.838745947,0.898003428,0.837944948,0.848466732,0.87888787,0.883942669,0.85174976,0.89783867,0.910517706,1,0.903578696,0.878548732,0.834714112,0.898077668,0.883138705,0.860566674,0.869564388,0.862126471,0.860121002,0.85058332,0.859757995,0.88708967,0.887433793,0.866594746,0.882886467,0.871184957,0.867191607,0.890741576,0.877978733,0.906365854,0.887321418,0.916455418,0.855729427,0.852383727,0.867535843,0.864919205,0.900238276
POM,0.887843101,0.889272258,0.862175152,0.869685204,0.886515989,0.928826081,0.934706186,0.926192704,0.927997923,0.911443767,0.891768029,0.905031045,0.896821156,0.894211811,0.93836703,0.880117377,0.922894325,0.880693042,0.90437425,0.905815141,0.916015902,0.802022243,0.905340459,0.926116406,0.893747779,0.908399876,0.863413392,0.884301622,0.827724806,0.92390323,0.940999465,0.921449964,0.906497419,0.95179594,0.880089584,0.867197868,0.869732595,0.85573912,0.90077624,0.921226389,0.938240506,0.913422081,0.915985753,0.875336412,0.861563433,0.887628953,0.906297585,0.90955829,0.892471883,0.895972904,0.88249637,0.869976184,0.898371053,0.930233069,0.903094703,0.89766325,0.883417658,0.932131842,0.857012559,0.923197118,0.942576181,0.881168537,0.913610863,0.857417278,0.906069445,0.868306972,0.948335349,0.912409432,0.932846801,0.92873572,0.894987274,0.891023335,0.911506957,0.932107124,0.869512386,0.930785727,0.864632109,0.876165551,0.905699772,0.909314541,0.877272691,0.934130241,0.941918428,0.903578696,1,0.911317038,0.869981692,0.935677044,0.912007456,0.888298907,0.900392023,0.885766113,0.884807908,0.88206186,0.893596924,0.923774555,0.918446204,0.87790681,0.921837106,0.893651762,0.895057048,0.926383325,0.912523968,0.939526116,0.916644812,0.966689743,0.884556762,0.873730008,0.891022818,0.890618886,0.930909761
PTWD,0.873251383,0.866755901,0.842446691,0.846954191,0.863973365,0.905680205,0.911929079,0.90134886,0.904980092,0.889394714,0.873736304,0.887343322,0.878125815,0.872086116,0.916214692,0.861242065,0.90051665,0.861737309,0.882862883,0.88267078,0.896583382,0.781671909,0.887456817,0.909138712,0.871521115,0.885194774,0.846089798,0.864700707,0.811169401,0.900275287,0.918111034,0.895023221,0.886437417,0.928292963,0.85917862,0.842604437,0.855002315,0.836606064,0.877576113,0.899518004,0.916540065,0.893786361,0.893043654,0.855632996,0.843603181,0.86653094,0.893814067,0.894955372,0.87751729,0.876328523,0.865371352,0.858717919,0.881746742,0.915272676,0.882414788,0.873824541,0.872898455,0.913100944,0.839626355,0.90140935,0.923814925,0.856877181,0.88459869,0.839509514,0.882674295,0.849180459,0.923918864,0.886111299,0.910030798,0.908175981,0.872808314,0.87092299,0.886092525,0.917505619,0.846335217,0.906319252,0.845197627,0.853596295,0.883562412,0.887546859,0.86114513,0.909406581,0.920520362,0.878548732,0.911317038,1,0.846506495,0.912849757,0.892417278,0.869633071,0.876029104,0.866015051,0.864889318,0.859621877,0.870987205,0.895243989,0.900442823,0.856220964,0.895453938,0.873368659,0.876347442,0.900722833,0.889310735,0.919342751,0.899266939,0.927325776,0.866505497,0.8538385,0.870909872,0.867994116,0.90940728
PUG,0.825909519,0.825049954,0.801798401,0.808962439,0.821943056,0.856706544,0.861042379,0.855739406,0.856363452,0.844528439,0.829330888,0.840632398,0.832966262,0.829409415,0.86641872,0.81995391,0.85210284,0.82058205,0.838385911,0.837261513,0.849438562,0.749909214,0.839359962,0.858215872,0.828228631,0.862005705,0.806127728,0.824331958,0.774943698,0.854536151,0.869003408,0.850125106,0.839202704,0.880614139,0.821527502,0.806451122,0.811494554,0.796865031,0.837119428,0.854290313,0.868015409,0.844713328,0.848271688,0.81432857,0.803403252,0.825679049,0.843351834,0.841472698,0.828678838,0.831825879,0.822044544,0.812924439,0.834277351,0.862056502,0.837422314,0.830839077,0.821531899,0.861335474,0.801721873,0.854406113,0.874043588,0.818764919,0.841676944,0.799782227,0.841671551,0.809062314,0.872913326,0.844125221,0.860858525,0.85862064,0.831739288,0.826391901,0.84729171,0.864870395,0.81433215,0.860101101,0.807016648,0.813371107,0.84276462,0.840796797,0.816353474,0.867125308,0.868852552,0.834714112,0.869981692,0.846506495,1,0.866369594,0.842035237,0.826342865,0.8349115,0.826463115,0.823035889,0.818817019,0.837616055,0.855187894,0.851737922,0.813879615,0.853977507,0.82844064,0.830124851,0.855519741,0.850494656,0.868356782,0.848122175,0.879536155,0.822734008,0.815064221,0.826923913,0.827748163,0.861961277
PUMI,0.887980532,0.889661704,0.860707875,0.86786484,0.884916752,0.928232151,0.933589245,0.92428013,0.925494715,0.909811568,0.890361434,0.904688845,0.897200515,0.894283305,0.935576199,0.879219578,0.922035595,0.879957557,0.903886997,0.902880962,0.914800113,0.80126224,0.905908148,0.927399391,0.894215563,0.906710323,0.861805901,0.884442789,0.828480145,0.922710007,0.938844492,0.91824576,0.905370441,0.948011036,0.876028343,0.864561736,0.869619931,0.856836722,0.900283926,0.918563078,0.937888401,0.912280378,0.913915897,0.87398139,0.863277454,0.886652198,0.908019717,0.90729492,0.894295407,0.895516781,0.881982679,0.873048891,0.899679737,0.93135653,0.900514304,0.896027914,0.882594334,0.929170247,0.856228348,0.92229748,0.941400661,0.880842251,0.906922054,0.858071937,0.903086508,0.868769652,0.945087657,0.907512901,0.930540841,0.926995704,0.890811122,0.889508888,0.906982897,0.933260408,0.866407515,0.928846731,0.864933507,0.873079753,0.902377778,0.90581559,0.877210192,0.929095467,0.941119238,0.898077668,0.935677044,0.912849757,0.866369594,1,0.909411193,0.8872892,0.898148883,0.88746278,0.883842037,0.882558472,0.888297369,0.919426623,0.917539535,0.876691401,0.916257463,0.892581938,0.895258227,0.923746346,0.913136447,0.937674432,0.914540357,0.947226899,0.88464432,0.873608057,0.891497593,0.889069544,0.928935109
RHOD,0.870512529,0.871323794,0.847785739,0.849704572,0.867271665,0.919544421,0.914008914,0.904659793,0.908447354,0.889569241,0.87554367,0.886983442,0.878674851,0.87708704,0.918482114,0.865957141,0.903951303,0.867648243,0.888856807,0.894492307,0.900708442,0.797207647,0.88862146,0.906671477,0.877441435,0.886878105,0.860263021,0.875240223,0.82294711,0.903114725,0.925043724,0.898925625,0.891807264,0.926785792,0.857874433,0.845707277,0.855857711,0.842019362,0.874690259,0.900702498,0.916162261,0.895930435,0.908533332,0.866321781,0.856360146,0.870333928,0.888303357,0.894544613,0.876145793,0.887060323,0.866604067,0.853952016,0.884095672,0.913803485,0.882860057,0.887932941,0.866006662,0.911488642,0.843737314,0.90333303,0.923461452,0.860509906,0.885065019,0.847272714,0.887646833,0.860224256,0.926663749,0.884921826,0.912380367,0.913525597,0.880249024,0.878212064,0.88969233,0.911536324,0.847218509,0.906984045,0.847577645,0.857939959,0.889030506,0.892195137,0.860858638,0.909241562,0.924343742,0.883138705,0.912007456,0.892417278,0.842035237,0.909411193,1,0.875357516,0.876104182,0.86837074,0.871785742,0.862571895,0.870795174,0.89471814,0.899581851,0.862387091,0.895028052,0.88557281,0.880066939,0.903459811,0.89033212,0.915386032,0.898552869,0.925816736,0.868118901,0.856661485,0.880602042,0.8687239,0.90961333
ROTT,0.850699297,0.846399781,0.825007957,0.825607662,0.843993905,0.890441775,0.886621226,0.882952077,0.883594447,0.867731452,0.854447193,0.8638738,0.85836488,0.853306235,0.896327982,0.845570332,0.88097923,0.844652094,0.866599777,0.867039341,0.877751259,0.773146155,0.868595642,0.884399361,0.901321759,0.86272912,0.830888587,0.848860681,0.800341909,0.879504083,0.9025915,0.877785821,0.866764429,0.900812415,0.838631186,0.824102239,0.832957382,0.824425609,0.852694095,0.877999173,0.892774749,0.87234512,0.88438081,0.840314505,0.83062161,0.851810969,0.869017819,0.870740994,0.854763511,0.861540325,0.845186865,0.834785526,0.86098921,0.887336852,0.863218418,0.861627689,0.846055502,0.888568574,0.827786878,0.88096338,0.899560302,0.837676435,0.864037322,0.821993792,0.863308689,0.838566464,0.900541864,0.863714874,0.889622777,0.887005971,0.862657864,0.85540762,0.867073148,0.889483893,0.828057743,0.886011935,0.82682956,0.835272325,0.86515213,0.867295615,0.840327413,0.885329966,0.896397628,0.860566674,0.888298907,0.869633071,0.826342865,0.8872892,0.875357516,1,0.854856854,0.847740759,0.847153495,0.838574987,0.846929485,0.87566507,0.876306838,0.84007599,0.875306093,0.858394929,0.859963241,0.878518944,0.868119657,0.894277545,0.875286953,0.900385839,0.848070943,0.835568896,0.856333882,0.84937211,0.886298823
SAMO,0.854558057,0.870140958,0.828402484,0.861295492,0.880941157,0.893797777,0.909409218,0.890632104,0.894040144,0.875711724,0.85954408,0.870434043,0.864077319,0.861913702,0.902779469,0.850189491,0.890071361,0.848988853,0.874432965,0.869952504,0.880009995,0.773862277,0.871949602,0.888994053,0.8614386,0.872398664,0.831674917,0.84986375,0.799965212,0.887817753,0.901854803,0.883174859,0.871550318,0.914181403,0.852132837,0.863613323,0.838235722,0.826573726,0.862792476,0.88559987,0.899753923,0.877732788,0.879592231,0.841805188,0.832017675,0.855660541,0.869325644,0.875043805,0.858101158,0.863122548,0.850044893,0.836323022,0.865313465,0.89319161,0.870995096,0.862895617,0.852050813,0.895258498,0.8278279,0.88510161,0.905568223,0.881020845,0.8833317,0.827924866,0.870089229,0.839258182,0.908869976,0.877484219,0.898855208,0.893307749,0.863030565,0.856214373,0.873282983,0.896457414,0.835693298,0.900214919,0.831450296,0.842949974,0.870656013,0.875422727,0.846020818,0.894856884,0.904960141,0.869564388,0.900392023,0.876029104,0.8349115,0.898148883,0.876104182,0.854856854,1,0.852773552,0.85249141,0.87134686,0.865850411,0.884343091,0.883488626,0.846766726,0.883004948,0.860190165,0.861854818,0.916859809,0.880483337,0.899599922,0.88130103,0.917094602,0.851132906,0.840309079,0.85882966,0.85654359,0.892095286
SCOT,0.849272149,0.844605526,0.828207492,0.825322333,0.844839284,0.888648516,0.884833526,0.880017983,0.882032785,0.869573497,0.849693594,0.864886964,0.855860703,0.852361773,0.891854801,0.839992941,0.880339768,0.848289154,0.862810655,0.867802883,0.874888203,0.772693314,0.865649934,0.881754948,0.852662777,0.862319146,0.830842176,0.84872125,0.803918375,0.913257613,0.897277947,0.877373056,0.862345171,0.901243056,0.836048528,0.822059008,0.833436873,0.821429938,0.853628591,0.877483137,0.892202097,0.869269803,0.872914447,0.837638261,0.827964399,0.84836706,0.864369775,0.868403039,0.853549395,0.86038131,0.84411899,0.831591132,0.857354713,0.886640111,0.860921519,0.859047183,0.843614401,0.883660008,0.818309323,0.878202571,0.895164663,0.837613695,0.863344646,0.824374617,0.862999421,0.832932882,0.902809431,0.862367901,0.885386632,0.88474169,0.854326948,0.853666669,0.863899088,0.886813586,0.829373574,0.883266174,0.840671379,0.857618042,0.862471436,0.866852458,0.84128324,0.884573496,0.898694468,0.862126471,0.885766113,0.866015051,0.826463115,0.88746278,0.86837074,0.847740759,0.852773552,1,0.850583943,0.838934883,0.85124206,0.87447412,0.874724195,0.839344333,0.873198792,0.858467087,0.851918441,0.876732236,0.868109086,0.889648348,0.872416571,0.901631467,0.844235808,0.836940626,0.85540529,0.89909345,0.886880386
SCWT,0.84703493,0.843107253,0.827074289,0.82098824,0.839495522,0.898834506,0.881998279,0.879125481,0.880216408,0.867466148,0.850124868,0.860622958,0.855831742,0.851778328,0.892668044,0.839458054,0.877180388,0.846150862,0.860941368,0.876047272,0.875394927,0.781545496,0.862901793,0.878724242,0.851043773,0.857728667,0.844967053,0.854589713,0.808270114,0.881063986,0.89870603,0.874176152,0.862177616,0.898097345,0.832605959,0.817230264,0.832116229,0.821298386,0.85280206,0.874959454,0.890017757,0.867527471,0.875492922,0.844872216,0.829115308,0.844865284,0.86414894,0.864630599,0.851656596,0.870291416,0.843161217,0.83346083,0.857105103,0.882334074,0.857404874,0.859988962,0.838958751,0.883960592,0.816871412,0.877845907,0.894142424,0.834313626,0.857825661,0.8507868,0.861173889,0.834631821,0.905351264,0.859925189,0.882744014,0.883992663,0.851647482,0.856948169,0.86466464,0.884721002,0.824851614,0.879017559,0.828230752,0.836454109,0.862894778,0.865370746,0.836790623,0.88387219,0.90160893,0.860121002,0.884807908,0.864889318,0.823035889,0.883842037,0.871785742,0.847153495,0.85249141,0.850583943,1,0.835598081,0.843902707,0.869498893,0.875687495,0.83846381,0.870915547,0.8662353,0.854074702,0.872148044,0.868346071,0.889903294,0.871109774,0.896882384,0.841173091,0.844905566,0.855590969,0.851363883,0.885432727
SHIB,0.838767229,0.862763113,0.813453336,0.905243361,0.890181619,0.876318763,0.896957976,0.872880166,0.876193318,0.860139726,0.843516656,0.855111111,0.847690527,0.84157882,0.884903614,0.833686555,0.872031555,0.832870162,0.85889969,0.853115188,0.862101269,0.761160396,0.856739474,0.870510491,0.842178717,0.854508628,0.816335768,0.834261314,0.785739299,0.87076506,0.886863955,0.865213246,0.855206039,0.899320178,0.861652091,0.908249133,0.82183984,0.809374269,0.851486415,0.871026847,0.883337523,0.862295586,0.864785605,0.828289516,0.813967226,0.838668554,0.857617584,0.857841042,0.842535978,0.843784141,0.83435683,0.822003975,0.848924722,0.876552719,0.85532104,0.846743909,0.836219819,0.876920142,0.810442917,0.867650236,0.888478538,0.890154408,0.860783877,0.813169657,0.853815342,0.820365667,0.890014179,0.856755262,0.881347221,0.87620846,0.842871256,0.83955075,0.858004279,0.879531797,0.817930228,0.882966362,0.817248204,0.829463319,0.853512374,0.856221738,0.829656795,0.876424517,0.886269542,0.85058332,0.88206186,0.859621877,0.818817019,0.882558472,0.862571895,0.838574987,0.87134686,0.838934883,0.835598081,1,0.863767752,0.867616237,0.866433051,0.829419556,0.86527077,0.844730894,0.844692321,0.92787898,0.875454327,0.88522497,0.864172627,0.896202188,0.835305603,0.826063496,0.84096962,0.841919374,0.876305622
SHIH,0.853072525,0.859132597,0.82572936,0.85195485,0.862234583,0.883051727,0.898229541,0.882020019,0.884091933,0.869465882,0.855582569,0.865912825,0.858050729,0.851975455,0.894262636,0.844071061,0.880865979,0.842864063,0.86538856,0.86561231,0.874224754,0.768467852,0.867756585,0.884133083,0.852518304,0.868319802,0.823072961,0.844405676,0.796449592,0.882235852,0.895372233,0.874274452,0.865173973,0.909816068,0.858014884,0.854446096,0.83675747,0.817854966,0.857728221,0.883326507,0.895198295,0.872548462,0.873101308,0.835835826,0.824852207,0.84918625,0.868410313,0.869371644,0.855252859,0.856836394,0.846072813,0.833430022,0.859824698,0.890138976,0.8638174,0.854666057,0.843837151,0.888889822,0.818753425,0.880222413,0.899160613,0.859592635,0.8661008,0.823538516,0.864825263,0.830238204,0.900643588,0.866528735,0.889642651,0.884062807,0.854568872,0.851290881,0.868872601,0.893053109,0.830879672,0.888893852,0.829090393,0.839372667,0.865469602,0.866223359,0.842541879,0.891936038,0.895293939,0.859757995,0.893596924,0.870987205,0.837616055,0.888297369,0.870795174,0.846929485,0.865850411,0.85124206,0.843902707,0.863767752,1,0.879154803,0.878778004,0.836831568,0.877315515,0.854170781,0.853567445,0.901395809,0.882527167,0.896938423,0.875598541,0.905682158,0.846840366,0.835857122,0.851017262,0.852128878,0.887265961
SKIP,0.875797128,0.873303666,0.847777558,0.854136118,0.872073806,0.91174169,0.918771314,0.910616984,0.913003419,0.897182324,0.877888704,0.890899059,0.885802761,0.879493945,0.926408144,0.866797375,0.908991714,0.867041451,0.890439903,0.889805166,0.902624455,0.789789815,0.893234039,0.911452513,0.879833496,0.894438645,0.850841855,0.872590316,0.81677055,0.909760913,0.92345353,0.904983991,0.892916255,0.935589133,0.862617636,0.851850091,0.858607904,0.843567933,0.883299666,0.906524953,0.922150204,0.899387905,0.901210398,0.861306403,0.84886429,0.874186723,0.893284848,0.896360187,0.879164808,0.882665907,0.868947587,0.860359288,0.886590831,0.917582573,0.886991951,0.883518041,0.869560782,0.915858124,0.844754855,0.905689795,0.926972589,0.867256541,0.89663718,0.84688652,0.891998297,0.855386451,0.931841806,0.897572704,0.915659789,0.913156734,0.879965256,0.87667049,0.895184394,0.921071526,0.853296424,0.917252553,0.852008369,0.863437849,0.891459454,0.893408895,0.862900425,0.919235965,0.927020569,0.88708967,0.923774555,0.895243989,0.855187894,0.919426623,0.89471814,0.87566507,0.884343091,0.87447412,0.869498893,0.867616237,0.879154803,1,0.903808783,0.863942729,0.904196518,0.880563831,0.87968698,0.910516644,0.898754723,0.925701652,0.90202526,0.935580047,0.869960498,0.861981765,0.877161544,0.87825626,0.913989146
SPIN,0.879882528,0.876347848,0.848672422,0.852915123,0.870724461,0.912566308,0.920116268,0.910111604,0.913991587,0.894933284,0.883933575,0.896862864,0.885904795,0.881319085,0.92617657,0.869436376,0.90902826,0.870466702,0.891270699,0.892222965,0.906026958,0.789316618,0.89676812,0.923691787,0.883432587,0.893319512,0.849082656,0.870260337,0.819373319,0.909515455,0.929262233,0.905318438,0.895870849,0.93812325,0.861456647,0.849601846,0.8621077,0.845441909,0.885677646,0.907338477,0.929916184,0.905680923,0.904943598,0.862929731,0.849704842,0.876769758,0.901273388,0.910011811,0.885483037,0.883958888,0.874656027,0.866491995,0.892244596,0.929381111,0.891236982,0.883507532,0.869172236,0.926929819,0.846322806,0.912740907,0.940476917,0.862977514,0.889848485,0.847778633,0.890776224,0.85860935,0.932825178,0.891853353,0.918540602,0.919153973,0.88205961,0.878734575,0.897900989,0.922979201,0.853204047,0.91502429,0.852568856,0.86266885,0.892081412,0.896474787,0.870314829,0.915827895,0.929241908,0.887433793,0.918446204,0.900442823,0.851737922,0.917539535,0.899581851,0.876306838,0.883488626,0.874724195,0.875687495,0.866433051,0.878778004,0.903808783,1,0.865037755,0.902926917,0.8795303,0.883242302,0.908020615,0.897990325,0.927152108,0.913447564,0.936664247,0.878082221,0.863177608,0.879432348,0.879080599,0.915052381
SSHP,0.839336449,0.837797714,0.817017931,0.817461402,0.834730004,0.875744746,0.874316487,0.873896335,0.887008653,0.856631797,0.842121417,0.852131581,0.848684329,0.856290173,0.88467362,0.832765461,0.88386072,0.834113709,0.855100879,0.854825249,0.863551224,0.762456147,0.854667332,0.872870448,0.841805081,0.852292311,0.820542954,0.83781003,0.791629186,0.870286799,0.886422855,0.878070515,0.855900734,0.890470711,0.827109447,0.814390343,0.821428463,0.90295741,0.847398038,0.865644108,0.879754685,0.859601555,0.865868573,0.829570294,0.819606145,0.839521754,0.855018091,0.857120149,0.842460917,0.84832269,0.834331158,0.824011004,0.849674324,0.874366051,0.851851689,0.852011116,0.833171389,0.873661153,0.813315403,0.867469032,0.883375256,0.830758668,0.855253619,0.818784038,0.853139971,0.824890262,0.887417606,0.854027917,0.874375509,0.875298321,0.842889396,0.841385753,0.854602015,0.875805891,0.819584318,0.873408474,0.81899298,0.829017284,0.861432231,0.863998561,0.832039077,0.873367657,0.883471143,0.866594746,0.87790681,0.856220964,0.813879615,0.876691401,0.862387091,0.84007599,0.846766726,0.839344333,0.83846381,0.829419556,0.836831568,0.863942729,0.865037755,1,0.862995848,0.845417876,0.845255409,0.867767487,0.856433642,0.88039548,0.860183308,0.890788846,0.834138831,0.82900348,0.845694293,0.844964407,0.87465016
